BGGId,Rating,Username
905,5.0,TomVasel
905,4.0,oldgoat3769967
905,3.0,loopoocat
914,5.0,csugioka
914,4.0,Feelitmon
930,5.0,akapastorguy
930,5.0,gonzo104
930,5.0,kathuna
930,4.0,hauwech
930,4.0,rseater
930,4.0,Michael Maschke
930,3.0,Stefan Brück
930,2.0,Maja Dorn
931,8.0,hauwech
931,7.0,Stefan Brück
931,7.0,hanh43
931,7.0,Be4tngU
931,6.0,fake
931,6.0,kathuna
931,4.0,loopoocat
942,5.0,akapastorguy
942,4.0,fake
957,7.0,PzVIE
957,6.0,mrkvm
957,6.0,MplsMatt
957,6.0,Walt Mulder
957,4.75,jmdsplotter
957,4.0,mcpranno
975,5.0,PzVIE
975,5.0,rseater
975,5.0,breakmanynecks
975,3.0,loopoocat
992,7.0,Be4tngU
992,6.0,kathuna
992,5.0,fizzle
992,4.0,loopoocat
1019,4.0,loopoocat
1019,3.0,fake
882,6.0,PzVIE
882,5.0,loopoocat
882,4.0,akapastorguy
882,4.0,JasonSaastad
821,7.0,crimescene
821,6.0,kathuna
821,5.0,hauwech
821,4.0,Florian Sohns
821,4.0,loopoocat
821,3.0,DerSchroeder
792,5.0,evingerm@epix.net
792,4.0,loopoocat
792,3.0,dancingdanslc
797,5.0,kathuna
797,4.0,hauwech
797,4.0,loopoocat
797,4.0,Michael Maschke
797,2.0,fake
802,8.0,Lawrence Hung
802,6.0,vindex
802,6.0,Noel Wright
802,6.0,MAAL
802,6.0,nsevaux
802,5.0,RockyMountainNavy
806,7.0,jmdsplotter
806,6.0,PzVIE
810,6.0,Kweevnidny
810,5.0,evingerm@epix.net
810,5.0,loopoocat
819,8.0,Florian Sohns
819,6.0,akapastorguy
819,5.0,fake
819,3.0,cfarrell
824,7.0,HilkMAN
824,6.0,jean27
879,8.0,fake
879,6.0,FC Dynamo Turbine
879,6.0,hauwech
879,6.0,kathuna
879,5.25,jmdsplotter
873,7.0,Maja Dorn
873,6.0,mcpranno
873,6.0,kathuna
873,5.0,gonzo104
873,5.0,hauwech
873,5.0,jmdsplotter
873,4.0,i7dealer
873,4.0,FC Dynamo Turbine
1027,6.0,JimF
1027,6.0,kathuna
1027,5.0,hauwech
1027,5.0,Michael Maschke
1027,3.0,PzVIE
1029,8.0,Stefan Brück
1029,6.0,FC Dynamo Turbine
1029,6.0,kathuna
1029,5.0,Michael Maschke
1029,1.0,loopoocat
1033,7.0,Historix
1033,7.0,Molly may
1033,6.0,vindex
1033,6.0,dakerr
1033,5.0,Noel Wright
1175,3.0,kathuna
1175,1.0,Sintonic
1191,4.0,punkin312
1200,4.0,akapastorguy
1221,7.0,Be4tngU
1221,4.0,Hessu68
1268,7.0,hauwech
1268,5.0,Yacoff
1268,4.0,rossum
1079,7.0,rayzg
1079,7.0,kathuna
1047,9.0,rayzg
1047,6.0,oldgoat3769967
1047,2.0,punkin312
1054,6.0,PBrennan
1054,6.0,ddash
1054,5.5,jmdsplotter
1054,4.0,dougadamsau
1056,5.0,Largovos
1056,5.0,khronosTdG
1056,5.0,Arkeo
1056,5.0,kathuna
1056,4.0,jcd2001es
1056,2.0,akapastorguy
1065,7.0,hauwech
1065,6.0,Stefan Brück
1065,6.0,akapastorguy
1065,6.0,Maja Dorn
1065,6.0,fake
1065,6.0,Dathkadan
1065,6.0,DerSchroeder
1065,6.0,Florian Sohns
1065,6.0,Michael Maschke
1065,6.0,kathuna
1065,5.0,Largovos
1076,8.0,hauwech
1076,7.0,Stefan Brück
1076,7.0,kathuna
1076,6.0,fake
1076,6.0,Kroupflecken
1076,5.0,jueja
1076,5.0,loopoocat
1077,7.0,Stefan Brück
1077,7.0,kathuna
1077,6.0,loopoocat
1077,6.0,HilkMAN
1077,5.0,Mobby
1077,4.0,fake
1084,7.0,gonzo104
1084,5.2,SpaceAlien
1084,5.0,hauwech
1084,5.0,Kroupflecken
1084,4.0,Stefan Brück
1084,4.0,cfarrell
1084,3.0,fake
1084,3.0,fizzle
1084,2.0,Maja Dorn
1090,6.0,Largovos
1090,6.0,Handballer
1090,5.0,Hessu68
1090,5.0,kathuna
1090,4.4,Eric Ridley
1090,4.0,barber
1090,2.0,Maja Dorn
1090,2.0,rplea
1090,2.0,fake
1090,2.0,kystas
1090,2.0,Kosmonaut
1090,2.0,PBrennan
1093,6.0,fake
1093,6.0,dizzyl
1093,6.0,boxoftricks_13
1093,6.0,ddash
1093,5.8,pietlavens
1093,5.0,kathuna
1093,4.0,hauwech
1093,4.0,PzVIE
1093,4.0,jmdsplotter
1093,4.0,Michael Maschke
1093,3.0,Walsfeo
1109,6.0,Stefan Brück
1109,6.0,pietlavens
1109,6.0,kathuna
1109,5.0,jmdsplotter
1109,3.0,PzVIE
1120,7.0,jmellby
1120,6.0,hauwech
1120,6.0,ssheasby
1120,6.0,dizzyl
1120,6.0,spriditis
1120,6.0,boxoftricks_13
1120,6.0,kathuna
1120,5.0,akapastorguy
1120,2.0,Maja Dorn
1127,4.0,PBrennan
1127,4.0,loopoocat
1277,3.0,PzVIE
328,6.0,loopoocat
328,5.0,PzVIE
328,5.0,jmdsplotter
328,2.0,larryjrice
345,9.0,hauwech
345,7.0,Florian Sohns
345,6.0,PBrennan
345,6.0,PzVIE
345,6.0,jmdsplotter
345,5.0,dougadamsau
373,6.5,Moose_Head
373,6.0,PzVIE
373,6.0,loopoocat
373,5.0,dougadamsau
373,4.0,PBrennan
391,6.0,n_and
391,6.0,Sandrgia
391,5.0,khronosTdG
391,4.5,dizzyl
391,4.0,FC Dynamo Turbine
391,4.0,kathuna
391,2.0,Peter The Rat
412,7.5,mcpranno
412,7.0,gonzo104
412,7.0,DerSchroeder
412,6.0,Tycho
412,4.0,Stefan Brück
412,4.0,cfarrell
412,4.0,dougadamsau
412,4.0,loopoocat
412,3.0,akapastorguy
415,9.0,Maja Dorn
415,7.0,gonzo104
415,6.0,akapastorguy
415,6.0,Handballer
415,6.0,kathuna
415,4.0,Stefan Brück
415,4.0,ddash
451,6.0,PBrennan
451,6.0,brian
451,4.0,FC Dynamo Turbine
451,3.0,fake
496,6.0,akapastorguy
496,5.0,kathuna
496,4.0,ifalunch
496,3.0,hauwech
496,1.0,Stefan Brück
501,8.0,akapastorguy
501,7.0,Be4tngU
501,6.5,renard
501,6.0,hauwech
501,6.0,fake
501,6.0,PzVIE
501,5.0,Stefan Brück
501,5.0,Dathkadan
501,4.0,LordofGalaxy
501,4.0,PBrennan
512,7.0,Michael Becker
512,7.0,loopoocat
512,7.0,Boonec
512,6.0,claudio212
512,5.0,OGRussHood
529,6.0,Stefan Brück
21,6.0,mcpranno
21,6.0,dakerr
53,7.7,Walt Mulder
53,7.0,Michael Maschke
53,6.25,jmdsplotter
53,6.0,fake
53,5.0,PzVIE
53,5.0,hauwech
53,3.0,Dirk.Krause
69,8.0,oldgoat3769967
69,6.0,Nap16
69,5.0,Be4tngU
226,7.0,Stefan Brück
226,6.0,brian
226,5.75,jmdsplotter
246,5.0,breakmanynecks
246,5.0,loopoocat
246,4.0,PzVIE
246,2.0,akapastorguy
275,2.0,ssheasby
727,7.0,Lawrence Hung
727,6.5,oldgoat3769967
727,6.0,RockyMountainNavy
727,6.0,PzVIE
727,6.0,lroces1969
727,5.0,Pete Atack
727,5.0,melau
727,5.0,breakmanynecks
727,4.0,loopoocat
721,6.0,JoSch
721,6.0,loopoocat
728,10.0,Molly may
728,8.0,dakerr
728,7.0,Condompete
728,7.0,pierfederico
728,7.0,Tormenta
728,6.0,vindex
728,6.0,FRANCONY robin
762,5.0,jmdsplotter
762,3.0,mcpranno
762,2.0,dougadamsau
762,1.0,cfarrell
775,7.5,naarnold
775,6.0,Shakar
775,4.0,akapastorguy
775,4.0,PBrennan
775,4.0,Peerchen
676,5.0,fake
582,6.0,kathuna
582,4.0,hauwech
582,4.0,PzVIE
587,7.7,Walt Mulder
587,7.0,kathuna
587,6.0,cfarrell
587,5.25,jmdsplotter
601,6.0,Stefan Brück
601,5.5,hauwech
601,5.0,fake
601,5.0,hauwech
601,5.0,loopoocat
601,5.0,kathuna
601,4.0,PzVIE
601,3.0,Maja Dorn
604,6.0,jueja
604,6.0,PzVIE
604,6.0,kathuna
604,5.0,DerSchroeder
604,4.0,hauwech
604,3.0,Stefan Brück
611,6.0,lroces1969
611,5.0,mcpranno
611,5.0,jmdsplotter
611,4.0,cfarrell
611,4.0,loopoocat
617,7.0,Stefan Brück
617,7.0,rplea
617,5.0,hauwech
617,4.0,akapastorguy
617,2.0,Maja Dorn
617,2.0,Walsfeo
666,5.0,rseater
666,4.0,dancingdanslc
630,7.9,Eric Ridley
652,7.0,j-berman
652,7.0,Maja Dorn
652,5.0,cfarrell
652,5.0,hauwech
652,5.0,fake
652,5.0,Motorkopf
652,5.0,Docrene
652,5.0,kathuna
652,4.0,DerSchroeder
652,4.0,Michael Maschke
663,5.5,mcpranno
663,4.0,Hessu68
1274,3.5,Hessu68
1989,6.0,loopoocat
1989,5.0,evingerm@epix.net
1989,5.0,dakerr
1989,2.0,mcpranno
1989,2.0,fake
1994,6.0,loopoocat
1994,5.0,fenyan
1994,3.0,PzVIE
1996,5.0,loopoocat
2012,6.0,Maja Dorn
2012,5.0,kathuna
2012,3.0,hauwech
2012,3.0,dizzyl
2014,6.0,Stefan Brück
2014,6.0,fake
2014,5.0,DerSchroeder
2014,4.0,kathuna
2014,2.0,hauwech
2026,6.0,kathuna
2026,5.0,ddash
2026,4.0,FC Dynamo Turbine
2030,7.0,j-berman
2030,6.0,Stefan Brück
2030,5.0,william4192
2030,3.0,Maja Dorn
2031,7.0,Talonz
2031,7.0,Nap16
2031,6.0,cat5brother
2031,5.0,evingerm@epix.net
2031,3.0,rseater
2033,4.0,kathuna
2033,3.0,loopoocat
2033,2.0,Florian Sohns
2033,1.0,fake
2066,7.0,fake
2066,6.75,jmdsplotter
2066,5.0,Kweevnidny
2066,5.0,kathuna
2066,4.0,loopoocat
2066,4.0,Michael Maschke
2066,3.0,Stefan Brück
2066,3.0,hauwech
2068,6.2,pietlavens
2068,6.0,akapastorguy
2068,5.0,FC Dynamo Turbine
2068,5.0,Florian Sohns
2068,5.0,kathuna
2068,4.0,PzVIE
2068,3.0,gonzo104
2074,5.0,jueja
2074,5.0,ddash
2074,3.0,fake
2074,3.0,loopoocat
1977,6.0,brian
1977,5.0,ddash
1977,5.0,kathuna
1977,4.0,hauwech
1977,4.0,Hessu68
1977,3.0,dougadamsau
1977,2.0,fake
1975,6.0,Florian Sohns
1975,5.0,mcpranno
1975,5.0,pietlavens
1975,5.0,fake
1975,5.0,Mobby
1975,3.0,PzVIE
1913,5.25,jmdsplotter
1913,5.0,hauwech
1913,5.0,fake
1913,3.0,PzVIE
1935,7.0,Sandrgia
1935,6.0,Peter The Rat
1935,5.0,khronosTdG
1935,5.0,kathuna
1935,3.0,PzVIE
1952,9.0,ddash
1952,6.0,loopoocat
1952,6.0,Michael Maschke
1952,6.0,kathuna
1952,5.0,Stefan Brück
1952,4.0,fake
1952,4.0,Kosmonaut
1952,4.0,barber
1952,3.0,kystas
1952,3.0,PzVIE
2097,6.0,Condompete
2097,5.0,pierfederico
2097,3.0,loopoocat
2209,5.0,loopoocat
2230,8.0,HilkMAN
2230,7.0,jueja
2230,7.0,Peerchen
2230,7.0,kathuna
2230,2.0,Maja Dorn
2232,9.0,hauwech
2232,8.0,JoSch
2232,7.0,Peerchen
2232,6.0,gonzo104
2232,5.0,PBrennan
2260,7.0,zaarin7
2260,7.0,nsevaux
2260,6.5,Nap16
2260,6.0,vindex
2260,6.0,FRANCONY robin
2260,5.0,MAAL
2283,9.0,Be4tngU
2283,6.0,rseater
2283,5.0,jmdsplotter
2283,4.0,evingerm@epix.net
2283,3.5,Nap16
2299,7.0,lroces1969
2299,6.0,mcpranno
2299,6.0,jmdsplotter
2299,6.0,Boromir1983
2299,5.0,loopoocat
2299,4.0,pierfederico
2299,4.0,JasonSaastad
2306,6.0,Kweevnidny
2306,6.0,RedMonkeyBoy
2306,5.0,akapastorguy
2306,5.0,Be4tngU
2306,4.0,Hessu68
2306,4.0,Arkeo
2306,3.0,woodnoggin
2306,3.0,loopoocat
2101,6.6,Walt Mulder
2101,5.0,evingerm@epix.net
2101,5.0,jmdsplotter
2101,4.0,loopoocat
2101,3.0,loopoocat
2103,7.0,crimescene
2103,6.0,akapastorguy
2103,5.0,Hopalong
2103,5.0,loopoocat
2111,7.0,Kweevnidny
2111,6.0,Stefan Brück
2111,6.0,ddash
2111,6.0,Kroupflecken
2111,5.0,FC Dynamo Turbine
2111,5.0,loopoocat
2111,5.0,kathuna
2111,3.0,hauwech
2120,4.0,himokl
2120,1.0,rseater
2172,7.0,rseater
2172,6.0,yolandavi
2172,5.0,evingerm@epix.net
2172,5.0,Irondell
1871,5.0,dougadamsau
1871,4.0,DerSchroeder
1871,3.0,Stefan Brück
1871,3.0,PBrennan
1871,2.0,FC Dynamo Turbine
1871,2.0,hauwech
1862,6.0,fake
1862,5.0,Stefan Brück
1862,5.0,kathuna
1862,4.0,hauwech
1862,4.0,jmdsplotter
1862,3.0,caumont
1550,5.0,TaliaIsabelle
1550,2.5,mcpranno
1550,2.0,dancingdanslc
1557,7.0,evingerm@epix.net
1557,7.0,johnwong882
1557,7.0,airjudden
1557,5.0,djberg96
1567,9.0,Kweevnidny
1567,6.0,PzVIE
1567,5.25,jmdsplotter
1567,5.0,hauwech
1567,5.0,fake
1567,5.0,loopoocat
1567,4.0,dougadamsau
1610,6.0,Rikmaster
1610,5.0,Walt Mulder
1610,3.0,PBrennan
1610,3.0,loopoocat
1610,2.0,PzVIE
1619,6.0,dakerr
1619,5.8,Walt Mulder
1619,5.0,Nap16
1619,5.0,loopoocat
1619,4.0,rod3556lhs
1619,3.5,mcpranno
1453,5.5,lordunborn
1453,3.0,rossum
1453,3.0,fake
1451,7.0,hauwech
1451,7.0,fake
1451,6.0,DerSchroeder
1451,5.0,Maja Dorn
1451,4.0,Stefan Brück
1451,4.0,Gregarius
1368,7.0,Mobby
1368,5.0,evingerm@epix.net
1368,5.0,larryjrice
1368,4.0,loopoocat
1368,3.0,mcpranno
1368,2.0,Khexhu
1318,6.0,dougadamsau
1318,6.0,akapastorguy
1318,5.0,Stefan Brück
1318,5.0,hauwech
1318,5.0,kathuna
1318,4.0,FC Dynamo Turbine
1320,7.0,TomVasel
1320,6.0,HilkMAN
1320,6.0,Kroupflecken
1320,6.0,Florian Sohns
1320,6.0,kathuna
1320,5.0,Stefan Brück
1320,4.9,roptro
1320,3.0,fake
1320,3.0,toniemn
1343,5.0,melau
1343,4.0,dougadamsau
1343,4.0,mcpranno
1351,6.0,fake
1351,6.0,Kweevnidny
1351,3.0,PzVIE
1351,3.0,loopoocat
1351,3.0,Sintonic
1355,6.3,dizzyl
1355,6.0,Maja Dorn
1355,6.0,akapastorguy
1355,6.0,Kweevnidny
1355,6.0,kathuna
1355,5.0,Stefan Brück
1355,5.0,FC Dynamo Turbine
1365,6.0,brian
1365,6.0,kathuna
1365,5.0,dougadamsau
1365,5.0,Nap16
1365,4.0,hauwech
1365,3.0,PzVIE
1385,7.0,HilkMAN
1385,6.0,ddash
1391,6.0,kathuna
1391,5.0,akapastorguy
1391,5.0,Koert
1391,5.0,dizzyl
1391,5.0,khronosTdG
1391,4.0,Stefan Brück
1391,4.0,Maja Dorn
1391,4.0,hauwech
1391,4.0,Michael Maschke
1409,5.0,Mark1130
1415,4.5,Geeken
1424,6.0,loopoocat
1424,5.0,evingerm@epix.net
1424,5.0,OGRussHood
1424,4.0,Khexhu
1424,2.0,PzVIE
1424,1.0,mcpranno
1424,1.0,TigerTailz
1427,6.0,Florian Sohns
1427,5.5,TomVasel
1427,5.0,evingerm@epix.net
1427,5.0,Motorkopf
1427,5.0,jmdsplotter
1427,4.0,oldgoat3769967
1624,7.2,Walt Mulder
1624,5.0,loopoocat
1624,3.0,iorlas
1750,7.0,etherton
1750,5.0,jmdsplotter
1750,5.0,weezeral
1752,6.0,hauwech
1752,5.0,PBrennan
1752,5.0,jmdsplotter
1752,5.0,loopoocat
1752,5.0,kathuna
1752,4.0,Peter The Rat
1752,4.0,FC Dynamo Turbine
1752,2.0,Gregarius
1752,1.0,gonzo104
1775,7.0,OGRussHood
1775,6.0,Chris Sjoholm
1775,5.0,oldgoat3769967
1715,5.0,evingerm@epix.net
1715,5.0,ddash
1715,4.0,hauwech
1715,4.0,PzVIE
1715,4.0,loopoocat
1715,4.0,Khexhu
1789,7.0,pierfederico
1789,4.0,loopoocat
1793,8.0,Lawrence Hung
1793,7.0,lroces1969
1793,7.0,ftstevens
1793,7.0,Historix
1793,6.0,PzVIE
1793,6.0,dakerr
1793,5.0,breakmanynecks
1802,5.0,Florian Sohns
1802,5.0,TomVasel
1802,5.0,kathuna
1802,4.0,FC Dynamo Turbine
1802,4.0,fake
1802,4.0,Nap16
1802,4.0,fizzle
1802,4.0,Largovos
1802,4.0,akapastorguy
1802,4.0,ifalunch
1802,3.0,oldgoat3769967
1802,2.0,william4192
1812,6.5,KingRob
1638,6.0,kathuna
1638,5.0,jueja
1638,5.0,Hessu68
1638,5.0,Be4tngU
1638,4.0,jmdsplotter
1638,4.0,Arkeo
1660,4.0,loopoocat
1660,3.0,oldgoat3769967
1665,6.0,evingerm@epix.net
1665,5.0,loopoocat
1665,5.0,evingerm@epix.net
1688,6.0,loopoocat
6706,6.0,kathuna
6706,6.0,ifalunch
6706,5.0,fake
6706,5.0,loopoocat
6706,4.0,loopoocat
6706,3.0,loopoocat
6706,3.0,Be4tngU
6712,5.0,Nap16
6712,4.0,OGRussHood
6712,3.8,naarnold
6712,2.0,himokl
6713,4.5,Nap16
6713,3.8,naarnold
6713,2.0,himokl
6720,10.0,marcocim
6720,7.0,Lawrence Hung
6720,5.5,mcpranno
6720,5.0,phorment
6721,9.0,marcocim
6721,8.0,Lawrence Hung
6721,7.0,lroces1969
6721,5.0,phorment
6735,5.0,Michael_Olsen
6735,3.0,loopoocat
6744,7.0,oldgoat3769967
6744,6.0,sdiberar
6744,5.25,jmdsplotter
6765,7.0,dakerr
6765,6.0,SDRobot
6765,6.0,breakmanynecks
6765,6.0,Galerius
6771,7.0,drakecoldwinter
6771,5.0,loopoocat
6774,7.0,rayzg
6774,6.6,Walt Mulder
6774,6.0,lroces1969
6774,4.0,fenyan
6774,4.0,loopoocat
6789,6.0,Kroupflecken
6789,6.0,S3ppl
6789,3.0,loopoocat
6792,8.0,ottobre31
6792,4.0,loopoocat
6792,1.0,OGRussHood
6797,10.0,Irondell
6797,6.0,OGRussHood
6797,5.0,Be4tngU
6699,8.0,JimWesterfield
6699,7.0,zaarin7
6699,6.0,Nap16
6699,6.0,breakmanynecks
6699,4.0,smacphee
6661,6.0,kathuna
6661,5.0,hauwech
6661,5.0,jueja
6661,4.5,HilkMAN
6661,4.0,loopoocat
6661,1.0,Peerchen
6620,9.0,fake
6620,7.0,Florian Sohns
6620,6.0,TomVasel
6620,4.0,Walsfeo
6620,2.0,gonzo104
6625,7.0,RockyMountainNavy
6625,7.0,dakerr
6625,5.0,loopoocat
6625,5.0,marcocim
6625,4.0,phorment
6630,4.0,evingerm@epix.net
6665,9.0,Be4tngU
6665,6.9,Walt Mulder
6665,6.0,loopoocat
6672,8.0,zaarin7
6672,7.0,sdiberar
6672,7.0,breakmanynecks
6672,7.0,Historix
6672,6.5,RockyMountainNavy
6675,6.0,rseater
6678,5.0,rseater
6680,10.0,fake
6680,7.0,Florian Sohns
6680,6.0,rseater
6684,5.0,evingerm@epix.net
6684,4.0,loopoocat
6684,3.0,t80u
6687,7.0,Condompete
6687,6.0,pierfederico
6687,6.0,mcpranno
6687,5.0,marcocim
6687,4.0,loopoocat
6805,7.0,JoSch
6805,6.6,Walt Mulder
6805,5.0,fizzle
6805,5.0,loopoocat
6805,2.0,ArmoredYak
6806,5.0,loopoocat
6912,7.0,oskari
6912,7.0,PBrennan
6912,4.0,Nap16
6912,4.0,punkin312
6913,6.0,FRANCONY robin
6913,5.0,pierfederico
6913,5.0,loopoocat
6920,9.8,Condompete
6920,7.0,dakerr
6920,6.0,slatersteven
6920,5.0,evingerm@epix.net
6920,5.0,breakmanynecks
6924,7.0,dakerr
6924,4.0,loopoocat
6936,6.0,PzVIE
6936,5.0,loopoocat
6936,3.5,Arkeo
6936,2.0,gonzo104
6907,8.0,fake
6907,7.0,Andy Parsons
6907,7.0,Michael Maschke
6907,4.0,loopoocat
6944,5.0,breakmanynecks
6944,4.0,evingerm@epix.net
6945,7.0,zaarin7
6945,5.0,dakerr
6945,4.0,loopoocat
6959,3.8,naarnold
6959,3.0,OGRussHood
6959,2.0,himokl
6965,8.0,akapastorguy
6965,4.5,Nap16
6965,4.0,mjmelen
6965,3.8,naarnold
6965,2.0,himokl
6809,6.0,loopoocat
6832,7.0,nanobastaddo
6832,5.0,loopoocat
6839,3.0,loopoocat
6842,7.0,Walt Mulder
6842,7.0,ftstevens
6842,7.0,Molly may
6842,6.0,Noel Wright
6842,6.0,vindex
6842,6.0,dakerr
6842,5.0,pierfederico
6842,5.0,rseater
6842,4.0,dancingdanslc
6848,5.0,Be4tngU
6851,5.0,Kroupflecken
6869,4.0,brian
6869,4.0,TaliaIsabelle
6880,10.0,gonzo104
6880,6.0,Sandrgia
6880,5.0,fake
6880,2.0,kathuna
6880,1.0,hauwech
6880,1.0,PzVIE
6880,1.0,OGRussHood
6883,7.0,Adidas02
6883,6.0,mcpranno
6883,4.0,himokl
6883,1.0,OGRussHood
6886,7.0,Hopalong
6886,3.0,oldgoat3769967
6886,1.0,loopoocat
6890,8.0,marcocim
6890,8.0,leffe dubbel
6890,7.0,Lawrence Hung
6890,7.0,vindex
6890,6.0,breakmanynecks
6892,7.0,ArmoredYak
6892,7.0,vindex
6892,4.5,mcpranno
6892,4.0,loopoocat
6892,2.0,Lawrence Hung
6896,7.0,zaarin7
6896,6.0,dakerr
6896,6.0,breakmanynecks
6896,4.0,loopoocat
6574,5.0,Hessu68
6981,5.0,evingerm@epix.net
6981,5.0,biasedisland
6981,4.0,Nap16
6981,3.8,naarnold
6981,2.0,himokl
6109,6.0,jueja
6109,5.0,fake
6109,4.0,loopoocat
6124,7.0,vindex
6124,7.0,Rikmaster
6124,5.0,PzVIE
6125,6.5,athos
6125,5.0,PzVIE
6129,7.0,nsevaux
6129,6.0,vindex
6129,5.0,pierfederico
6130,7.0,janus
6130,7.0,Rikmaster
6132,6.0,loopoocat
6132,5.0,evingerm@epix.net
6132,4.0,oldgoat3769967
6132,3.0,KingRob
6146,10.0,nsevaux
6146,8.0,zaarin7
6146,7.0,breakmanynecks
6152,5.0,kathuna
6152,3.0,gimli043
6153,6.0,RockyMountainNavy
6153,5.0,evingerm@epix.net
6153,5.0,breakmanynecks
6153,5.0,nsevaux
6153,4.0,mcpranno
6153,3.0,PzVIE
6153,2.0,Pete Atack
6194,3.0,oldgoat3769967
6219,7.0,fake
6219,6.5,TomVasel
6219,5.0,TaliaIsabelle
6219,5.0,Bixby
6219,5.0,Chris Sjoholm
6219,5.0,oldgoat3769967
6219,3.0,wellevorkanagawa
6221,6.0,evingerm@epix.net
6228,4.0,loopoocat
6231,1.0,OGRussHood
6232,6.0,Kweevnidny
6232,6.0,loopoocat
6232,5.0,Arkeo
6245,5.5,vindex
6245,4.0,evingerm@epix.net
6245,4.0,YvainLionKnight
6245,3.0,loopoocat
6268,6.5,Wilco
6042,9.0,phorment
6042,8.0,Lawrence Hung
6042,8.0,zaarin7
6042,8.0,nsevaux
6042,7.0,Noel Wright
6042,7.0,MAAL
6042,6.0,pierfederico
6042,6.0,dakerr
6042,4.0,loopoocat
6333,5.0,Condompete
6333,5.0,oldgoat3769967
6333,4.0,loopoocat
6333,1.0,RedMonkeyBoy
6338,8.0,lacm
6338,7.0,RockyMountainNavy
6338,6.5,mcpranno
6338,6.0,Count Gregor
6338,5.0,breakmanynecks
6456,9.0,nsevaux
6456,8.0,Lawrence Hung
6456,7.0,lroces1969
6456,7.0,YellowStapler
6456,6.0,pierfederico
6456,5.0,FRANCONY robin
6475,6.0,Chris Sjoholm
6475,5.0,Nap16
6475,3.0,rseater
6486,10.0,Irondell
6486,5.0,crimescene
6486,2.0,PzVIE
6486,1.0,loopoocat
6449,7.0,Shakar
6449,2.0,charlest
6524,5.0,akapastorguy
6526,7.0,evingerm@epix.net
6567,6.7,Walt Mulder
6567,6.0,loopoocat
6453,7.0,Monkey9485
6448,6.7,Walt Mulder
6448,5.0,crimescene
6386,7.5,pietlavens
6386,5.0,Dathkadan
6386,5.0,ddash
6386,5.0,kathuna
6386,4.0,jueja
6386,4.0,i7dealer
6386,4.0,boxoftricks_13
6386,3.0,Maja Dorn
6386,3.0,hauwech
6346,6.5,Rikmaster
6346,6.0,sdiberar
6350,6.5,Walt Mulder
6350,5.0,akapastorguy
6350,5.0,dougadamsau
6364,3.8,naarnold
6364,3.0,Lawrence Hung
6364,2.0,himokl
6367,6.0,Handballer
6367,5.0,akapastorguy
6367,5.0,TomVasel
6367,5.0,evingerm@epix.net
6395,6.0,crimescene
6395,6.0,oldgoat3769967
6395,5.9,Walt Mulder
6395,4.0,loopoocat
6397,7.0,Irondell
6397,5.0,evingerm@epix.net
6400,7.0,Be4tngU
6400,6.0,TaliaIsabelle
6400,4.0,Spiderman_
6412,4.0,akapastorguy
6412,2.0,oldgoat3769967
6414,8.0,hauwech
6414,7.0,fake
6414,7.0,kathuna
6414,6.0,PBrennan
6414,6.0,rseater
6414,6.0,fjaoaoaoao
6414,6.0,n_and
6414,5.0,akapastorguy
6414,5.0,weezeral
6417,5.0,slatersteven
6426,8.0,ArmoredYak
6426,6.0,fake
6426,5.0,evingerm@epix.net
6426,4.0,loopoocat
6983,8.0,fake
6983,7.0,Kweevnidny
6983,7.0,hauwech
6983,7.0,kathuna
6983,6.0,Michael Maschke
6983,5.0,loopoocat
6983,2.0,TheRocketSurgeon
7558,6.0,loopoocat
7558,6.0,breakmanynecks
7680,5.0,OGRussHood
7680,5.0,oldgoat3769967
7680,4.0,loopoocat
7683,7.0,jueja
7683,6.0,ddash
7683,6.0,fake
7683,6.0,PzVIE
7683,6.0,Michael Maschke
7683,5.0,kystas
7683,5.0,barber
7683,3.5,Galerius
7683,2.0,Kosmonaut
7693,7.0,jueja
7693,5.0,LordofGalaxy
7693,4.0,kathuna
7693,2.0,Peerchen
7711,5.0,fake
7711,4.0,loopoocat
7713,6.0,gonzo104
7713,6.0,hauwech
7713,6.0,Handballer
7713,5.0,RockyMountainNavy
7713,5.0,kathuna
7713,3.5,Hessu68
7713,3.0,Arkeo
7713,1.5,HilkMAN
7715,7.0,rplea
7715,6.9,Eric Ridley
7715,6.0,kathuna
7715,4.0,Kosmonaut
7715,4.0,barber
7715,3.0,kystas
7715,3.0,PBrennan
7715,2.0,jmdsplotter
7735,7.0,lroces1969
7735,7.0,marcocim
7735,6.0,pierfederico
7735,6.0,RockyMountainNavy
7735,6.0,phorment
7746,3.0,Kether1983
7749,8.0,pierfederico
7749,8.0,lroces1969
7749,7.0,dakerr
7749,6.0,nsevaux
7752,8.5,nsevaux
7752,8.0,marcocim
7752,8.0,YellowStapler
7752,7.0,lroces1969
7762,6.7,Eric Ridley
7762,6.0,hauwech
7762,6.0,Chris Sjoholm
7762,6.0,fake
7762,6.0,jogosdomundo
7762,5.0,kathuna
7762,4.5,KingRob
7762,4.0,JasonSaastad
7762,3.0,loopoocat
7779,10.0,Seoldair
7779,8.0,zaarin7
7779,7.0,vindex
7795,6.0,dakerr
7795,6.0,ftstevens
7795,5.0,breakmanynecks
7795,3.0,loopoocat
7799,7.0,dakerr
7799,4.5,mcpranno
7802,8.0,Walt Mulder
7802,5.0,fenyan
7802,5.0,general hoth
7802,4.0,melau
